t,cmd_vx,odom_vx,force_n,encoder_rpm
20.0,0.17421720053749537,0.12759242875668397,-40.39676641033585,0.0
20.02,0.16426167480744613,0.12741818152456366,-40.42332280973071,0.0
20.04,0.15418326441099262,0.106388456521828,-39.964071114428926,0.0
20.06,0.14443534278834863,0.09530190931079044,-36.03089186521101,0.0
20.080000000000002,0.134229230533813,0.0759250450912811,-40.53677564582215,0.0
20.1,0.12426206402459929,0.055793868736680935,-44.06490233932136,0.0
20.12,0.11419973813836246,0.03771474442042708,-53.49113333932136,0.0
20.14,0.10420623982851834,0.024072897458210032,-31.468287339321357,0.0
20.16,0.09453393869214467,0.04595791944712264,-47.773119339321354,0.0
20.18,0.09003017146815777,0.05431577419099275,-30.160953188004452,0.0
20.2,0.08831135392112249,0.03810688570787081,-29.600891182030498,0.0
20.22,0.08814130922552674,0.03377112633540382,-29.411643566872016,0.0
20.240000000000002,0.088888029213896,0.020064307951940634,-33.02928498532916,0.0
20.26,0.08991745194837154,0.008848356529648964,-34.348178710763314,0.0
20.28,0.09109834289126255,-0.004924014866859764,-36.37024594543672,0.0
20.3,0.09323128133194877,-0.018964533755345264,-32.300782809106906,0.0
20.32,0.09561580667825713,0.009874635807170436,-34.097454666307264,0.0
20.34,0.09818526776844079,0.026672153880382368,-23.42136281619849,0.0
20.36,0.10228166362735248,0.016352489774708157,-18.71423278058555,0.0
20.38,0.10784593189558846,0.01771927401605065,-18.586718446008916,0.0
20.400000000000002,0.11429704245054756,0.013533541845287041,-20.541590440578904,0.0
20.42,0.12091894579607258,0.01167559282780826,-27.1684834327148,0.0
20.44,0.12742865466940992,0.011039529076586934,-27.80849896504008,0.0
20.46,0.13306063035325738,0.011724290243987625,-14.287045434946839,0.0
20.48,0.13865808585932476,0.04927072480422406,-19.267153268718218,0.0
20.5,0.14521801839810186,0.06197155964089323,-17.364442143308068,0.0
20.52,0.15333570689710427,0.05631258259375822,-14.07228359272087,0.0
20.54,0.16206903604681144,0.06600704034303756,-15.641978677654832,0.0
20.56,0.170865013643343,0.06283936478713646,-20.709448822171456,0.0
20.580000000000002,0.17941965905148605,0.06335440665225722,-21.669486363444303,0.0
20.6,0.18677385326005824,0.06518744892746775,-27.30150759106183,0.0
20.62,0.1939053165454916,0.05841472549622192,-21.437179935473466,0.0
20.64,0.20087952431472902,0.08330885158915514,-20.13441559918841,0.0
20.66,0.20621623392247357,0.10054464496791589,-26.999946471372592,0.0
20.68,0.21161235609720522,0.09282705433806962,-19.625772831683406,0.0
20.7,0.21682562059011462,0.09706742263016943,-24.27171867017569,0.0
20.72,0.22133299249142424,0.09087834464097402,-27.03665887332537,0.0
20.740000000000002,0.224567326476973,0.08291782103698477,-34.13716677426323,0.0
20.76,0.22634303494326674,0.08237475834611382,-37.94475778676838,0.0
20.78,0.22737935877571833,0.08374030682329671,-26.950135003118135,0.0
20.8,0.22751909358357686,0.09991389291694107,-27.838278739398095,0.0
20.82,0.22746499426074732,0.1037401116572231,-30.472360650975574,0.0
20.84,0.22798304538455455,0.09551974019402769,-23.364542251866332,0.0
20.86,0.22898508574138526,0.10109789734299617,-20.03176673133458,0.0
20.88,0.23009125984699905,0.10004655120259083,-25.109914419750087,0.0
20.900000000000002,0.2307823133616983,0.10199188829730346,-30.523674147004872,0.0
20.92,0.2305588199230182,0.10205610417194066,-32.99686533932136,0.0
20.94,0.22898172872847947,0.1004450749740679,-28.731261844242376,0.0
20.96,0.22900836343861686,0.13370459600980172,-27.82227803609131,0.0
20.98,0.22926788303615167,0.14791639166507486,-21.184252169466546,0.0
21.0,0.23046424285344574,0.13338756652736455,-14.177457665469232,0.0
21.02,0.23311577620618015,0.13528326125352824,-13.974016104520837,0.0
21.04,0.23696747175491034,0.13264069185179123,-12.365053373461315,0.0
21.06,0.2413965471135848,0.13426077718865945,-17.110470724739212,0.0
21.080000000000002,0.24599026670474855,0.1417063326194793,-12.51220705149399,0.0
21.1,0.25001157891491416,0.1486954103677167,-13.44005559116417,0.0
21.12,0.2545080345415742,0.17518739177915746,-7.980531969235132,0.0
21.14,0.2597295910148382,0.19363661782470276,-11.596954526330302,0.0
21.16,0.2661660380550963,0.19073670522402383,-3.4811443390248265,0.0
21.18,0.2737731450443851,0.19724761721797476,-4.624218805346507,0.0
21.2,0.2820596842192565,0.19892149992233707,-4.738860628343116,0.0
21.22,0.29083274549673915,0.20569141074632924,-8.11141139974652,0.0
21.240000000000002,0.29935579114803557,0.21606938284409277,-7.051435907178333,0.0
21.26,0.30804629128906236,0.22084521365909776,-2.461710786451496,0.0
21.28,0.31726085014522665,0.250159295421266,-2.936294561453956,0.0
21.3,0.3266674895044779,0.26838388301115707,-2.5978534190840095,0.0
21.32,0.33608012933707054,0.2692631447189283,-1.5019437311459913,0.0
21.34,0.34581465607911327,0.278440642407921,0.6082632455993682,0.0
21.36,0.35569368811151736,0.2766769492290662,0.12073757592504153,0.0
21.38,0.36530442186258116,0.2834942499096231,-1.0744894701277485,0.0
21.400000000000002,0.37502496208086283,0.30059671472916505,-1.0795523581692377,0.0
21.42,0.38444126158413083,0.30542650596395293,-1.0487096847769433,0.0
21.44,0.39365823582777193,0.31383116232072084,1.2574635307597646,0.0
21.46,0.40214812486425855,0.3380551243925359,2.0871900528107283,0.0
21.48,0.41000628738897027,0.3606029015733757,3.2482818462188914,0.0
21.5,0.41719769571586096,0.3835439062307751,3.636922921049848,0.0
21.52,0.423778767088324,0.40118184204819435,1.7413158090912029,0.0
21.54,0.4299080675787877,0.420161003218114,0.9718746585971939,0.0
21.56,0.43552209258290087,0.4424957879288619,1.1394511116267636,0.0
21.580000000000002,0.44064221545009014,0.44890624826393744,3.04760941790639,0.0
21.6,0.44541813338994163,0.4666031270399157,2.976432789633808,0.0
21.62,0.4497940172902972,0.48963571483065965,4.687893062689923,0.0
21.64,0.4538148887444132,0.5076570682880422,4.267813435601207,0.0
21.66,0.4574823693030667,0.5281769621227087,3.59447801916101,0.0
21.68,0.46088163128413956,0.5315715828765977,1.6858646093206622,0.0
21.7,0.4640200073533022,0.5467446028377771,0.4731466804192084,0.0
21.72,0.46690292688044016,0.5697855816427976,0.4685953061038108,0.0
21.740000000000002,0.46954842219140147,0.5632933919680321,2.2002046279338887,0.0
21.76,0.4719909481439962,0.5665286055149846,4.037541556159606,0.0
21.78,0.4742366421082285,0.5789738995423701,3.475732648309967,0.0
21.8,0.4762959785541831,0.587114018179206,4.4220392368419486,0.0
21.82,0.4781923440576164,0.5998087376296148,3.149002114784083,0.0
21.84,0.4799333121678678,0.5938273900521891,1.0394481206699686,0.0
21.86,0.4815438972491794,0.6028352288820105,-1.1560596337943367,0.0
21.88,0.48301787917874717,0.6235119866173786,0.5493046448147006,0.0
21.900000000000002,0.4843747278779723,0.6183331474671103,2.0917222675856135,0.0
21.92,0.4856225284730281,0.6173220064245117,5.9493357086423035,0.0
21.94,0.4867758693623539,0.6251963553279284,4.20901359239277,0.0
21.96,0.48783520979253203,0.6318274589583895,6.154926965866555,0.0
21.98,0.4888066899674631,0.6373755278333978,4.831407702190648,0.0
22.0,0.48969934788545694,0.6249509839852979,0.2355526606786444,0.0
22.02,0.490524164012969,0.6281745772188012,-5.369233339321356,0.0
22.04,0.4912818660442357,0.6388534615378101,-3.8101604314368194,0.0
22.06,0.49197966444922736,0.6211515329426376,-2.07328497654605,0.0
22.080000000000002,0.4926204717376052,0.6019979107780447,-1.5735721439145982,0.0
22.1,0.49321029228927443,0.6000997416102638,-0.4587292545078699,0.0
22.12,0.49375500799399064,0.6110921859606817,0.7450786606786455,0.0
22.14,0.49425386131711485,0.6232619062117428,0.40717345071628663,0.0
22.16,0.4946989502861089,0.6202196285805159,-1.5760953393213557,0.0
22.18,0.4951383692222428,0.6277929001964193,-4.931050925041544,0.0
22.2,0.49552692930841696,0.6443254269650833,-6.501513339321354,0.0
22.22,0.4958833059765081,0.6303255358239753,1.379387754627351,0.0
22.240000000000002,0.4962106049237933,0.6167120333828577,3.9171777441289644,0.0
22.26,0.4965160770558851,0.6131642364072678,5.791511755117268,0.0
22.28,0.49679590997863216,0.6164660116895778,6.838171193169458,0.0
22.3,0.49705195198076957,0.623279764048312,4.654925845555842,0.0
22.32,0.4972881915329271,0.6161252616194256,2.522190210743444,0.0
22.34,0.49750278347889704,0.6297298985898772,-1.2737892346885624,0.0
22.36,0.49770452082891353,0.6547615406981067,-0.8118063393213557,0.0
22.38,0.4978885598606689,0.6489794695258021,2.953024660678645,0.0
22.400000000000002,0.4980559760552503,0.6329457299173913,5.019435660678644,0.0
22.42,0.49821225143970116,0.6266042394306974,7.154969476786647,0.0
22.44,0.498355522065513,0.632306360517125,5.488395993555736,0.0
22.46,0.4984865717249553,0.6452925559655661,-0.1695487147054764,0.0
22.48,0.49860822846037484,0.6445704218911484,-3.865871050496937,0.0
22.5,0.49871907650885905,0.6496459890785329,-4.7315665797333395,0.0
22.52,0.49882147338991945,0.6677458750650559,-5.987653561150977,0.0
22.54,0.4989160755669472,0.6683010129390127,1.1452951454672893,0.0
22.56,0.4990029069995216,0.6562225728669538,0.6314154817414311,0.0
22.580000000000002,0.4990826356723393,0.6446204812440048,5.774871165550938,0.0
22.6,0.49915579423526363,0.6481754139014687,4.72535807504176,0.0
22.62,0.49922337453138943,0.6564792662632228,5.437013854528028,0.0
22.64,0.49928580840895,0.6479149343765105,-0.2992398299207993,0.0
22.66,0.4993423097388928,0.6566124718053022,-3.6328168573417825,0.0
22.68,0.49939535950318253,0.6738208194369486,-0.7747375099607372,0.0
22.7,0.49944378843677484,0.6527537865223381,1.4408572800950668,0.0
22.72,0.49948835483485765,0.6209763143125167,1.2398035616867118,0.0
22.740000000000002,0.4995292338650997,0.6123846056503529,5.9559249864610795,0.0
22.76,0.49956656011283346,0.6194229111005946,5.769603020401664,0.0
22.78,0.49960133206102925,0.6325858533473414,3.8420606835393127,0.0
22.8,0.4996333457019937,0.6337745520098859,0.18925170432855193,0.0
22.82,0.49966259352741754,0.6461722367658234,-4.309167021912851,0.0
22.84,0.4996896737560086,0.6698934646467315,-1.5577907573509666,0.0
22.86,0.49971446977864104,0.6560454178554204,2.1722425278428648,0.0
22.88,0.4997372855219729,0.6444213862615801,7.067399635640138,0.0
22.900000000000002,0.4997583580032465,0.6503659212512394,9.610297685545767,0.0
22.92,0.49977756126202527,0.6619594235941052,6.308599807955621,0.0
22.94,0.4997954100086579,0.6759782597815446,4.623077324650779,0.0
22.96,0.49981174410177404,0.6697568113187842,0.3805096082113663,0.0
22.98,0.49982679515075695,0.6796463396974197,-2.6671353237556366,0.0
23.0,0.49984059265977093,0.703122426784153,-0.9744476571254167,0.0
23.02,0.49985334227826694,0.7003652528128996,0.991772552658421,0.0
23.04,0.49986516124379793,0.6782123692315043,1.3614044065872921,0.0
23.06,0.49987599365684093,0.6731745895524701,5.9671872483456045,0.0
23.080000000000002,0.49988591372806457,0.6822656009585347,3.0251748355753607,0.0
23.1,0.49989498876421645,0.6837107062104073,0.11322561631924671,0.0
23.12,0.49990337322276635,0.6736228079162692,-4.747972911510208,0.0
23.14,0.49991112457342174,0.6765451507519352,-9.057159902589786,0.0
23.16,0.4999179815461485,0.6846219379947546,-9.770390790920068,0.0
23.18,0.4999248064178789,0.6746025956969233,-4.740813336879709,0.0
23.2,0.4999308449979364,0.6655690956929654,0.7896443782653737,0.0
23.22,0.4999363345191696,0.6595613092221001,1.1193513619626787,0.0
23.240000000000002,0.49994144995671713,0.6644155637184929,0.9209673108013623,0.0
23.26,0.4999461135117448,0.6699674805682546,1.1282937252154863,0.0
23.28,0.4999504296973601,0.660307566646342,-3.665413513414788,0.0
23.3,0.49995439802879893,0.6657246632106353,-8.040738290115181,0.0
23.32,0.49995804355869433,0.681830789262282,-6.694420472561041,0.0
23.34,0.4999614086193302,0.6819575484870026,-4.535268326650323,0.0
23.36,0.499964487269502,0.6709432988952847,-3.3843504000666447,0.0
23.38,0.4999673228915539,0.6715330875511504,2.2560972583272823,0.0
23.400000000000002,0.49996989095935096,0.680468937596082,-0.17139232297785723,0.0
23.42,0.4999723477276537,0.6837424037487491,-1.97884257788869,0.0
23.44,0.4999745628968173,0.6754342158162261,-6.466307783177183,0.0
23.46,0.49997660048697257,0.6807569964822616,-10.023002755423015,0.0
23.48,0.4999784643324074,0.6995693509731018,-7.428772360925696,0.0
23.5,0.499980190294656,0.6938718686497132,-2.787264826814577,0.0
23.52,0.49998176184495563,0.6745843183494441,0.880139488935575,0.0
23.54,0.49998322310244664,0.664180115565444,1.7964117279888796,0.0
23.56,0.4999845751484984,0.6699933199274605,1.5179790103162394,0.0
23.580000000000002,0.49998580867467834,0.6760932006390256,2.309867300743128,0.0
23.6,0.49998694899896806,0.6693537102509682,-0.02642024893582959,0.0
23.62,0.49998798947372164,0.676419237790023,-3.3776020824846125,0.0
23.64,0.49998894257285725,0.6923497492400215,-1.9718671118463609,0.0
23.66,0.4999898307723821,0.6781390571546182,-1.6299980282806155,0.0
23.68,0.4999906487648161,0.6565657872006107,0.12728550469883593,0.0
23.7,0.4999913973881361,0.653923184914371,1.7320678725029452,0.0
23.72,0.4999920798694796,0.6653855025788936,0.260302683935852,0.0
23.740000000000002,0.49999271770947273,0.6816433647568737,-0.45044248824178484,0.0
23.76,0.4999933012992635,0.6768759235041786,-2.201692004339456,0.0
23.78,0.49999383553906873,0.6840498273511086,-3.7643297737426096,0.0
23.8,0.49999432734663896,0.7023115644528087,-3.399355696101029,0.0
23.82,0.499994782677096,0.6977175402266897,-0.577493211174862,0.0
23.84,0.4999952004570567,0.6942273264757981,0.27330350747357507,0.0
23.86,0.4999955829485773,0.6855054215535809,0.7710316915525728,0.0
23.88,0.4999959374796919,0.686670690589669,1.028148660678644,0.0
23.900000000000002,0.4999962613013544,0.6971535778465383,1.792437660678644,0.0
23.92,0.4999965617754562,0.6912418770396405,1.2829116606786446,0.0
23.94,0.4999968355361153,0.7038781464622037,-2.342082116740468,0.0
23.96,0.4999970905397913,0.7271948300127131,-0.3538415581847201,0.0
23.98,0.49999732102472605,0.7236866817919881,4.613842297976643,0.0
24.0,0.49999753641423395,0.6888160326342477,5.9470088222089315,0.0
24.02,0.4999977333519719,0.6634670666812749,7.342277154811782,0.0
24.04,0.4999979151012232,0.6779657831134267,8.208065367992031,0.0
24.060000000000002,0.4999980821060331,0.7025796024770503,7.1358609106841016,0.0
24.080000000000002,0.49999823527436177,0.712984278617337,3.6265910030344717,0.0
24.1,0.49999837511408346,0.732721203961915,1.4409554779935854,0.0
24.12,0.4999985063520643,0.7667523061447968,2.266682836808706,0.0
24.14,0.49999862519906185,0.7796313367202391,4.273014630922984,0.0
24.16,0.49999873565333636,0.7775828797828285,10.36757996464353,0.0
24.18,0.499998836155308,0.7749896751481942,12.858199205434216,0.0
24.2,0.499998929896723,0.7922540747046868,11.151081118335602,0.0
24.22,0.5004587307235796,0.8162888417828038,11.90924787587976,0.0
24.240000000000002,0.5010656356533719,0.8173452012612479,6.251892039558633,0.0
24.26,0.5012707660435345,0.8424488841490442,2.5939121326216283,0.0
24.28,0.5011864434319775,0.8799050592082188,5.714505105711485,0.0
24.3,0.5010904906361661,0.8836239618663773,8.020826289151776,0.0
24.32,0.5026087029947501,0.8432469798532993,14.655919633003622,0.0
24.34,0.5053532160154068,0.8101697278362524,15.973992924419637,0.0
24.36,0.5084829032175407,0.8295653024571719,12.553312281001254,0.0
24.38,0.5118374435997729,0.8503367685471093,12.857745809169277,0.0
24.400000000000002,0.5144451455740424,0.8519453641912997,4.096124660447793,0.0
24.42,0.5162084677013739,0.8715508635257997,0.8799873227830332,0.0
24.44,0.5166932022214271,0.9104809988155478,-1.3777851984367708,0.0
24.46,0.5165405377462237,0.9128494233126515,-3.6421187579946297,0.0
24.48,0.5161323013525031,0.8759771867029926,3.6281155928471835,0.0
24.5,0.5150822949416007,0.8493071670670465,1.2540965933236312,0.0
24.52,0.5138831362170827,0.8506430076015027,-0.5747382852318467,0.0
24.54,0.5127778918895587,0.8442892417336354,-2.1868718065235,0.0
24.560000000000002,0.5117512741457154,0.8285830331900905,-10.174911361007847,0.0
24.580000000000002,0.5108134899257053,0.8305983158451781,-18.63377399372975,0.0
24.6,0.5099485825323137,0.8423582493527222,-14.39440550864282,0.0
24.62,0.5091506067557193,0.8339996948829709,-9.439362832411975,0.0
24.64,0.5084195423373294,0.7956535184265887,-3.3662841930513476,0.0
24.66,0.5077450451404616,0.7670632114536603,2.0914934689822244,0.0
