bag_time_ns,bag_time_sec,version_h,version_l,bms_status,soc,current,cycle,bq_ntc,mcu_ntc,cell_vol
1780471466093628700,1780471466.093628645,1,4,1,40,-8840,62,"[43,42]","[36,39]","[3488,3488,32,32,3552,3488,3584,32,32,3488]"
1780471466113228314,1780471466.113228321,1,4,1,40,-8840,62,"[43,42]","[36,39]","[3488,3488,32,32,3552,3488,3584,32,32,3488]"
1780471466133920658,1780471466.133920670,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466153131451,1780471466.153131485,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466173704877,1780471466.173704863,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466193233159,1780471466.193233252,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466213174807,1780471466.213174820,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466233343988,1780471466.233344078,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466253210944,1780471466.253211021,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466273130479,1780471466.273130417,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466293063711,1780471466.293063641,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466313290974,1780471466.313291073,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466333352661,1780471466.333352566,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466353430444,1780471466.353430510,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466373759281,1780471466.373759270,1,4,1,40,-9129,62,"[43,42]","[36,39]","[3552,3488,32,32,3456,3488,3552,32,32,3520]"
1780471466394169114,1780471466.394169092,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466413326400,1780471466.413326502,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466433182348,1780471466.433182240,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466453312742,1780471466.453312635,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466473070540,1780471466.473070621,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466493065471,1780471466.493065357,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466513214171,1780471466.513214111,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466533253488,1780471466.533253431,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466553342888,1780471466.553342819,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466573238678,1780471466.573238611,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466593689953,1780471466.593689919,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466613638994,1780471466.613638878,1,4,1,40,-8585,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3520,3584,32,32,3488]"
1780471466633263377,1780471466.633263350,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466653256900,1780471466.653256893,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466673406303,1780471466.673406363,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466693630879,1780471466.693630934,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466713561870,1780471466.713561773,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466733560513,1780471466.733560562,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466753553396,1780471466.753553391,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466773447458,1780471466.773447514,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466793332335,1780471466.793332338,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466813221308,1780471466.813221216,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466833573923,1780471466.833573818,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466853355882,1780471466.853355885,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466873308571,1780471466.873308659,1,4,1,40,-9503,62,"[43,42]","[36,39]","[3552,3488,32,32,3392,3520,3488,32,32,3552]"
1780471466893651425,1780471466.893651485,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471466913384710,1780471466.913384676,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471466934076542,1780471466.934076548,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471466953412782,1780471466.953412771,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471466973357246,1780471466.973357201,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471466993124357,1780471466.993124247,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471467013203932,1780471467.013203859,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471467033243026,1780471467.033242941,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471467053275143,1780471467.053275108,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471467073427555,1780471467.073427439,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471467093313872,1780471467.093313932,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471467113450923,1780471467.113451004,1,4,1,40,-8568,62,"[43,42]","[36,39]","[3520,3520,32,32,3424,3552,3488,32,32,3488]"
1780471467133233363,1780471467.133233309,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467153660893,1780471467.153660774,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467173711028,1780471467.173711061,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467193494460,1780471467.193494558,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467213373513,1780471467.213373423,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467233221652,1780471467.233221769,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467253203462,1780471467.253203392,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467273337121,1780471467.273337126,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467293338197,1780471467.293338299,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467313516434,1780471467.313516378,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467333306938,1780471467.333307028,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467353495736,1780471467.353495836,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467374193905,1780471467.374193907,1,4,1,40,-9690,62,"[43,42]","[36,39]","[3552,3520,32,32,3424,3552,3520,32,32,3520]"
1780471467393929558,1780471467.393929482,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467413816771,1780471467.413816690,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467433496774,1780471467.433496714,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467454269763,1780471467.454269648,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467474151984,1780471467.474152088,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467493725613,1780471467.493725538,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467513441809,1780471467.513441801,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467533480710,1780471467.533480644,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467553563102,1780471467.553563118,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467573358439,1780471467.573358536,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467593653386,1780471467.593653440,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467613951438,1780471467.613951445,1,4,1,40,-8823,62,"[43,42]","[36,39]","[3488,3552,32,32,3424,3584,3520,32,32,3424]"
1780471467633405028,1780471467.633404970,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467653376726,1780471467.653376818,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467673472015,1780471467.673471928,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467693210900,1780471467.693210840,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467713147364,1780471467.713147402,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467733526764,1780471467.733526707,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467753332277,1780471467.753332376,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467773487569,1780471467.773487568,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467793379135,1780471467.793379068,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467813235594,1780471467.813235521,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467834532004,1780471467.834532022,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467853211120,1780471467.853211164,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467873307433,1780471467.873307467,1,4,1,40,-9367,62,"[43,42]","[36,39]","[3552,3552,32,32,3456,3520,3552,32,32,3392]"
1780471467893455940,1780471467.893455982,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471467913406549,1780471467.913406610,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471467933558001,1780471467.933557987,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471467953834195,1780471467.953834295,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471467973510805,1780471467.973510742,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471467993457542,1780471467.993457556,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471468013562687,1780471468.013562679,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471468033445293,1780471468.033445358,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471468053562663,1780471468.053562641,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471468073333454,1780471468.073333502,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471468094292693,1780471468.094292641,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471468117785349,1780471468.117785454,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3584,32,32,3392,3552,3552,32,32,3488]"
1780471468133487762,1780471468.133487701,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468153178197,1780471468.153178215,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468173342577,1780471468.173342466,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468193475820,1780471468.193475723,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468213675851,1780471468.213675737,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468233381423,1780471468.233381510,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468253252187,1780471468.253252268,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468273613635,1780471468.273613691,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468293311174,1780471468.293311119,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468313158290,1780471468.313158274,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468333245898,1780471468.333245993,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468353369188,1780471468.353369236,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468373379385,1780471468.373379469,1,4,1,39,-8823,62,"[43,42]","[36,39]","[3456,3552,32,32,3520,3488,3584,32,32,3488]"
1780471468393232421,1780471468.393232346,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468413687441,1780471468.413687468,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468433592799,1780471468.433592796,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468453356998,1780471468.453356981,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468473205874,1780471468.473205805,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468493189029,1780471468.493189096,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468513424581,1780471468.513424635,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468533449594,1780471468.533449650,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468553205153,1780471468.553205252,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468573424321,1780471468.573424339,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468593268460,1780471468.593268394,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468613838206,1780471468.613838196,1,4,1,39,-8636,62,"[43,42]","[36,39]","[3456,3552,32,32,3488,3456,3520,32,32,3552]"
1780471468633147181,1780471468.633147240,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468653130368,1780471468.653130293,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468673121043,1780471468.673120975,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468693344915,1780471468.693344831,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468713833569,1780471468.713833570,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468733214707,1780471468.733214617,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468753225992,1780471468.753226042,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468773354210,1780471468.773354292,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468793322836,1780471468.793322802,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468813201633,1780471468.813201666,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468833748211,1780471468.833748102,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468853657890,1780471468.853657961,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468873513261,1780471468.873513222,1,4,1,39,-8687,62,"[43,42]","[36,39]","[3456,3488,32,32,3520,3520,3552,32,32,3520]"
1780471468893213937,1780471468.893213987,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471468913168290,1780471468.913168192,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471468933207384,1780471468.933207273,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471468953515293,1780471468.953515291,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471468973227457,1780471468.973227501,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471468993333050,1780471468.993333101,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471469013340142,1780471469.013340235,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471469033164729,1780471469.033164740,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471469053173421,1780471469.053173304,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471469073634426,1780471469.073634386,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471469093201239,1780471469.093201160,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471469113178442,1780471469.113178492,1,4,1,39,-8857,62,"[43,42]","[36,39]","[3488,3552,32,32,3488,3520,3488,32,32,3552]"
1780471469133331462,1780471469.133331537,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469153270615,1780471469.153270721,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469173503479,1780471469.173503399,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469193199579,1780471469.193199635,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469213427643,1780471469.213427544,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469233369932,1780471469.233369827,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469253257242,1780471469.253257275,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469273255438,1780471469.273255348,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469293512271,1780471469.293512344,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469313385660,1780471469.313385725,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469333275178,1780471469.333275080,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469353162072,1780471469.353162050,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469373173965,1780471469.373173952,1,4,1,39,-8840,62,"[43,42]","[36,39]","[3520,3488,32,32,3520,3584,3456,32,32,3424]"
1780471469393372908,1780471469.393373013,1,4,1,39,-8381,62,"[43,42]","[36,39]","[3552,3456,32,32,3520,3552,3520,32,32,3520]"
1780471469413431555,1780471469.413431644,1,4,1,39,-8381,62,"[43,42]","[36,39]","[3552,3456,32,32,3520,3552,3520,32,32,3520]"
1780471469433376532,1780471469.433376551,1,4,1,39,-8381,62,"[43,42]","[36,39]","[3552,3456,32,32,3520,3552,3520,32,32,3520]"
1780471469453251393,1780471469.453251362,1,4,1,39,-8381,62,"[43,42]","[36,39]","[3552,3456,32,32,3520,3552,3520,32,32,3520]"
1780471469473278358,1780471469.473278284,1,4,1,39,-8381,62,"[43,42]","[36,39]","[3552,3456,32,32,3520,3552,3520,32,32,3520]"
1780471469493368847,1780471469.493368864,1,4,1,39,-8381,62,"[43,42]","[36,39]","[3552,3456,32,32,3520,3552,3520,32,32,3520]"
