bag_time_ns,bag_time_sec,data
1780471463316243948,1780471463.316243887,True
1780471463326210436,1780471463.326210499,True
1780471463336181147,1780471463.336181164,True
1780471463346464772,1780471463.346464872,True
1780471463356276467,1780471463.356276512,True
1780471463366444757,1780471463.366444826,True
1780471463376314568,1780471463.376314640,True
1780471463385970158,1780471463.385970116,True
1780471463396279384,1780471463.396279335,True
1780471463406538752,1780471463.406538725,True
1780471463416419762,1780471463.416419744,True
1780471463426220865,1780471463.426220894,True
1780471463436460647,1780471463.436460733,True
1780471463446317593,1780471463.446317673,True
1780471463456271824,1780471463.456271887,True
1780471463466034716,1780471463.466034651,True
1780471463476227808,1780471463.476227760,True
1780471463486322014,1780471463.486321926,True
1780471463496699308,1780471463.496699333,True
1780471463506075620,1780471463.506075621,True
1780471463516154049,1780471463.516154051,True
1780471463526022131,1780471463.526022196,True
1780471463536210679,1780471463.536210775,True
1780471463546401274,1780471463.546401262,True
1780471463556158310,1780471463.556158304,True
1780471463566014232,1780471463.566014290,True
1780471463577732462,1780471463.577732563,True
1780471463587092324,1780471463.587092400,True
1780471463596280658,1780471463.596280575,True
1780471463606567867,1780471463.606567860,True
1780471463616367977,1780471463.616368055,True
1780471463626380803,1780471463.626380920,True
1780471463638025237,1780471463.638025284,True
1780471463646209005,1780471463.646209002,True
1780471463656306923,1780471463.656306982,True
1780471463666621333,1780471463.666621447,True
1780471463676046672,1780471463.676046610,True
1780471463686783889,1780471463.686783791,True
1780471463696212971,1780471463.696213007,True
1780471463706211781,1780471463.706211805,True
1780471463716436458,1780471463.716436386,True
1780471463726231640,1780471463.726231575,True
1780471463736334071,1780471463.736334085,True
1780471463746677091,1780471463.746677160,True
1780471463756405901,1780471463.756405830,True
1780471463766822141,1780471463.766822100,True
1780471463776787989,1780471463.776787996,True
1780471463786334614,1780471463.786334515,True
1780471463796799976,1780471463.796799898,True
1780471463806204481,1780471463.806204557,True
1780471463816961411,1780471463.816961527,True
1780471463826227381,1780471463.826227427,True
1780471463836075302,1780471463.836075306,True
1780471463846142979,1780471463.846143007,True
1780471463856384105,1780471463.856384039,True
1780471463866443078,1780471463.866443157,True
1780471463876684460,1780471463.876684427,True
1780471463887211746,1780471463.887211800,True
1780471463896665469,1780471463.896665573,True
1780471463906467660,1780471463.906467676,True
1780471463916585292,1780471463.916585207,True
1780471463926312406,1780471463.926312447,True
1780471463936723590,1780471463.936723709,True
1780471463947101139,1780471463.947101116,True
1780471463957968123,1780471463.957968235,True
1780471463966820375,1780471463.966820478,True
1780471463977600090,1780471463.977600098,True
1780471463988082765,1780471463.988082647,True
1780471463998327732,1780471463.998327732,True
1780471464006865086,1780471464.006865025,True
1780471464018058520,1780471464.018058538,True
1780471464026146635,1780471464.026146650,True
1780471464036089537,1780471464.036089420,True
1780471464049653594,1780471464.049653530,True
1780471464056197626,1780471464.056197643,True
1780471464066522660,1780471464.066522598,True
1780471464077143935,1780471464.077143908,True
1780471464087063252,1780471464.087063313,True
1780471464097783636,1780471464.097783566,True
1780471464109031057,1780471464.109030962,True
1780471464118514255,1780471464.118514299,True
1780471464128162165,1780471464.128162146,True
1780471464140974886,1780471464.140974998,True
1780471464147578344,1780471464.147578239,True
1780471464157287250,1780471464.157287359,True
1780471464165965541,1780471464.165965557,True
1780471464176481050,1780471464.176481009,True
1780471464186300873,1780471464.186300755,True
1780471464196107864,1780471464.196107864,True
1780471464207607746,1780471464.207607746,True
1780471464216074505,1780471464.216074467,True
1780471464226178984,1780471464.226178885,True
1780471464236799651,1780471464.236799717,True
1780471464246641716,1780471464.246641636,True
1780471464256905980,1780471464.256906033,True
1780471464266498911,1780471464.266498804,True
1780471464276689411,1780471464.276689529,True
1780471464286347530,1780471464.286347628,True
1780471464296407783,1780471464.296407700,True
1780471464306097679,1780471464.306097746,True
1780471464316774989,1780471464.316775084,True
1780471464326307501,1780471464.326307535,True
1780471464337046159,1780471464.337046146,True
1780471464346589711,1780471464.346589804,True
1780471464356218069,1780471464.356218100,True
1780471464367376813,1780471464.367376804,True
1780471464377537583,1780471464.377537489,True
1780471464386870372,1780471464.386870384,True
1780471464396819035,1780471464.396819115,True
1780471464406546534,1780471464.406546593,True
1780471464418037903,1780471464.418037891,True
1780471464426964559,1780471464.426964521,True
1780471464438856078,1780471464.438856125,True
1780471464446762999,1780471464.446763039,True
1780471464456830516,1780471464.456830502,True
1780471464466342355,1780471464.466342449,True
1780471464476106144,1780471464.476106167,True
1780471464486154012,1780471464.486154079,True
1780471464498359724,1780471464.498359680,True
1780471464507619869,1780471464.507619858,True
1780471464518134322,1780471464.518134356,True
1780471464527095796,1780471464.527095795,True
1780471464536841088,1780471464.536841154,True
1780471464546766357,1780471464.546766281,True
1780471464556239602,1780471464.556239605,True
1780471464566851116,1780471464.566851139,True
1780471464576503635,1780471464.576503754,True
1780471464586684438,1780471464.586684465,True
1780471464596783381,1780471464.596783400,True
1780471464606688073,1780471464.606688023,True
1780471464616883309,1780471464.616883278,True
1780471464626792546,1780471464.626792431,True
1780471464637020871,1780471464.637020826,True
1780471464647015521,1780471464.647015572,True
1780471464657290857,1780471464.657290936,True
1780471464667028532,1780471464.667028427,True
1780471464677385345,1780471464.677385330,True
1780471464686281631,1780471464.686281681,True
1780471464696818069,1780471464.696818113,True
1780471464706069062,1780471464.706068993,True
1780471464716575771,1780471464.716575861,True
1780471464726301733,1780471464.726301670,True
1780471464736137718,1780471464.736137629,True
1780471464746141616,1780471464.746141672,True
1780471464756522750,1780471464.756522655,True
1780471464766059326,1780471464.766059399,True
1780471464777046380,1780471464.777046442,True
1780471464786634384,1780471464.786634445,True
1780471464796602183,1780471464.796602249,True
1780471464806958100,1780471464.806958199,True
1780471464816795941,1780471464.816795826,True
1780471464826900260,1780471464.826900244,True
1780471464837512574,1780471464.837512493,True
1780471464846219474,1780471464.846219540,True
1780471464856989173,1780471464.856989145,True
1780471464867014095,1780471464.867014170,True
1780471464876569137,1780471464.876569033,True
1780471464886908701,1780471464.886908770,True
1780471464896335639,1780471464.896335602,True
1780471464906327536,1780471464.906327486,True
1780471464916644859,1780471464.916644812,True
1780471464926291873,1780471464.926291943,True
1780471464936393664,1780471464.936393738,True
1780471464946524640,1780471464.946524620,True
1780471464956664417,1780471464.956664324,True
1780471464966401517,1780471464.966401577,True
1780471464976551214,1780471464.976551294,True
1780471464986736849,1780471464.986736774,True
1780471464997153793,1780471464.997153759,True
1780471465006208104,1780471465.006208181,True
1780471465017049487,1780471465.017049551,True
1780471465026455528,1780471465.026455641,True
1780471465036898617,1780471465.036898613,True
1780471465047117055,1780471465.047116995,True
1780471465056701666,1780471465.056701660,True
1780471465066964394,1780471465.066964388,True
1780471465076951138,1780471465.076951027,True
1780471465086997022,1780471465.086997032,True
1780471465096554464,1780471465.096554518,True
1780471465106609501,1780471465.106609583,True
1780471465116328519,1780471465.116328478,True
1780471465126832924,1780471465.126832962,True
1780471465138294468,1780471465.138294458,True
1780471465147892584,1780471465.147892475,True
1780471465158261781,1780471465.158261776,True
1780471465166883620,1780471465.166883707,True
1780471465178981743,1780471465.178981781,True
1780471465188285155,1780471465.188285112,True
1780471465198367937,1780471465.198367834,True
1780471465210911299,1780471465.210911274,True
1780471465219567572,1780471465.219567537,True
1780471465230816977,1780471465.230817080,True
1780471465237513209,1780471465.237513304,True
1780471465247523155,1780471465.247523069,True
1780471465256277930,1780471465.256278038,True
1780471465266345927,1780471465.266345978,True
1780471465276862076,1780471465.276862144,True
1780471465286722222,1780471465.286722183,True
1780471465297001655,1780471465.297001600,True
1780471465306752803,1780471465.306752920,True
1780471465319393770,1780471465.319393873,True
1780471465326483495,1780471465.326483488,True
1780471465336592551,1780471465.336592436,True
1780471465346903793,1780471465.346903801,True
1780471465357508843,1780471465.357508898,True
1780471465367696399,1780471465.367696285,True
1780471465376912798,1780471465.376912832,True
1780471465387155493,1780471465.387155533,True
1780471465397308774,1780471465.397308826,True
1780471465406154178,1780471465.406154156,True
1780471465416940262,1780471465.416940212,True
1780471465426194199,1780471465.426194191,True
1780471465436358009,1780471465.436357975,True
1780471465446279087,1780471465.446279049,True
1780471465457184377,1780471465.457184315,True
1780471465466263937,1780471465.466264009,True
1780471465476514248,1780471465.476514339,True
1780471465486212945,1780471465.486212969,True
1780471465497249666,1780471465.497249603,True
1780471465506901033,1780471465.506901026,True
1780471465516268129,1780471465.516268015,True
1780471465526611949,1780471465.526612043,True
1780471465536451934,1780471465.536451817,True
1780471465546332817,1780471465.546332836,True
1780471465556366348,1780471465.556366444,True
1780471465566285569,1780471465.566285610,True
1780471465576589899,1780471465.576589823,True
1780471465586545250,1780471465.586545229,True
1780471465596467192,1780471465.596467257,True
1780471465607597454,1780471465.607597351,True
1780471465616609394,1780471465.616609335,True
1780471465627914418,1780471465.627914429,True
1780471465636328566,1780471465.636328459,True
1780471465646831147,1780471465.646831036,True
1780471465656726527,1780471465.656726599,True
1780471465666582672,1780471465.666582584,True
1780471465676730514,1780471465.676730633,True
1780471465686505695,1780471465.686505795,True
1780471465696313551,1780471465.696313620,True
1780471465706351338,1780471465.706351280,True
1780471465716588432,1780471465.716588497,True
1780471465726460259,1780471465.726460218,True
1780471465736835665,1780471465.736835718,True
1780471465746454198,1780471465.746454239,True
1780471465756517523,1780471465.756517410,True
1780471465766419175,1780471465.766419172,True
1780471465776935292,1780471465.776935339,True
1780471465786513503,1780471465.786513567,True
1780471465796268491,1780471465.796268463,True
1780471465806497489,1780471465.806497574,True
1780471465816938050,1780471465.816938162,True
1780471465826387902,1780471465.826387882,True
1780471465836553857,1780471465.836553812,True
1780471465847059765,1780471465.847059727,True
1780471465856671354,1780471465.856671333,True
1780471465866526540,1780471465.866526604,True
1780471465876386750,1780471465.876386642,True
1780471465886716137,1780471465.886716127,True
1780471465896398482,1780471465.896398544,True
1780471465906282885,1780471465.906282902,True
1780471465916612432,1780471465.916612387,True
1780471465926930075,1780471465.926930189,True
1780471465936312787,1780471465.936312675,True
1780471465946916973,1780471465.946917057,True
1780471465956365577,1780471465.956365585,True
1780471465966289246,1780471465.966289282,True
1780471465976575847,1780471465.976575851,True
1780471465987140063,1780471465.987140179,True
1780471465997413895,1780471465.997413874,True
1780471466007123665,1780471466.007123709,True
1780471466016396868,1780471466.016396761,True
1780471466026549222,1780471466.026549339,True
1780471466036971190,1780471466.036971092,True
1780471466046574682,1780471466.046574593,True
1780471466056516625,1780471466.056516647,True
1780471466066648626,1780471466.066648722,True
1780471466076258518,1780471466.076258421,True
1780471466086857264,1780471466.086857319,True
1780471466096396081,1780471466.096395969,True
1780471466106812993,1780471466.106812954,True
1780471466116655762,1780471466.116655827,True
1780471466126507940,1780471466.126507998,True
1780471466136470620,1780471466.136470556,True
1780471466146538329,1780471466.146538258,True
1780471466156547155,1780471466.156547070,True
1780471466166434439,1780471466.166434526,True
1780471466176229845,1780471466.176229954,True
1780471466186751019,1780471466.186751127,True
1780471466196441620,1780471466.196441650,True
1780471466207041486,1780471466.207041502,True
1780471466216315360,1780471466.216315269,True
1780471466226478467,1780471466.226478577,True
1780471466236749547,1780471466.236749649,True
1780471466246848746,1780471466.246848822,True
1780471466256575445,1780471466.256575346,True
1780471466266976324,1780471466.266976357,True
1780471466276418816,1780471466.276418924,True
1780471466286943542,1780471466.286943436,True
1780471466296623486,1780471466.296623468,True
1780471466306375082,1780471466.306375027,True
1780471466316992197,1780471466.316992283,True
1780471466326548295,1780471466.326548338,True
1780471466336617828,1780471466.336617947,True
1780471466347164571,1780471466.347164631,True
1780471466356781280,1780471466.356781244,True
1780471466366293440,1780471466.366293430,True
1780471466376531718,1780471466.376531601,True
1780471466386500414,1780471466.386500359,True
1780471466397155195,1780471466.397155285,True
1780471466406665754,1780471466.406665802,True
1780471466416338978,1780471466.416338921,True
1780471466426457602,1780471466.426457644,True
1780471466436625445,1780471466.436625481,True
1780471466446318542,1780471466.446318626,True
1780471466456435310,1780471466.456435204,True
1780471466466956612,1780471466.466956615,True
1780471466476346461,1780471466.476346493,True
1780471466486688809,1780471466.486688852,True
1780471466496923119,1780471466.496923208,True
1780471466506576502,1780471466.506576538,True
1780471466516709079,1780471466.516709089,True
1780471466526267033,1780471466.526267052,True
1780471466536572035,1780471466.536571980,True
1780471466546846891,1780471466.546846867,True
1780471466557209016,1780471466.557209015,True
1780471466566377701,1780471466.566377640,True
1780471466576439650,1780471466.576439619,True
1780471466586506687,1780471466.586506605,True
1780471466596497784,1780471466.596497774,True
1780471466606849637,1780471466.606849670,True
1780471466616382373,1780471466.616382360,True
1780471466626343485,1780471466.626343489,True
1780471466636648071,1780471466.636648178,True
1780471466646891918,1780471466.646891832,True
1780471466656750752,1780471466.656750679,True
1780471466666273696,1780471466.666273594,True
1780471466676570281,1780471466.676570177,True
1780471466686268243,1780471466.686268330,True
1780471466696425909,1780471466.696425915,True
1780471466706235172,1780471466.706235170,True
1780471466716711576,1780471466.716711521,True
1780471466726211190,1780471466.726211071,True
1780471466736513376,1780471466.736513376,True
1780471466746532923,1780471466.746532917,True
1780471466756209859,1780471466.756209850,True
1780471466766821726,1780471466.766821623,True
1780471466776454500,1780471466.776454449,True
1780471466786786255,1780471466.786786318,True
1780471466796645409,1780471466.796645403,True
1780471466806583863,1780471466.806583881,True
1780471466816363749,1780471466.816363811,True
1780471466826535432,1780471466.826535463,True
1780471466836371417,1780471466.836371422,True
1780471466846365074,1780471466.846364975,True
1780471466856386701,1780471466.856386662,True
1780471466866362789,1780471466.866362810,True
1780471466876764597,1780471466.876764536,True
1780471466886941784,1780471466.886941671,True
1780471466896399668,1780471466.896399736,True
1780471466906384589,1780471466.906384706,True
1780471466916441994,1780471466.916441917,True
1780471466927072645,1780471466.927072763,True
1780471466936885877,1780471466.936885834,True
1780471466947135004,1780471466.947134972,True
1780471466956842918,1780471466.956842899,True
1780471466966515886,1780471466.966515779,True
1780471466976754613,1780471466.976754665,True
1780471466986317367,1780471466.986317396,True
1780471466996379092,1780471466.996379137,True
1780471467006998703,1780471467.006998777,True
1780471467016522767,1780471467.016522884,True
1780471467026806328,1780471467.026806355,True
1780471467036578629,1780471467.036578655,True
1780471467046612225,1780471467.046612263,True
1780471467056472115,1780471467.056472063,True
1780471467066578483,1780471467.066578388,True
1780471467076737973,1780471467.076737881,True
1780471467086658538,1780471467.086658478,True
1780471467097243748,1780471467.097243786,True
1780471467106710497,1780471467.106710434,True
1780471467116541425,1780471467.116541386,True
1780471467126658289,1780471467.126658201,True
1780471467137010462,1780471467.137010574,True
1780471467147100701,1780471467.147100687,True
1780471467157639507,1780471467.157639503,True
1780471467166295237,1780471467.166295290,True
1780471467176521643,1780471467.176521540,True
1780471467186503076,1780471467.186503172,True
1780471467197258918,1780471467.197258949,True
1780471467206413202,1780471467.206413269,True
1780471467216638424,1780471467.216638327,True
1780471467226880255,1780471467.226880312,True
1780471467236399647,1780471467.236399651,True
1780471467246571490,1780471467.246571541,True
1780471467256485495,1780471467.256485462,True
1780471467266317736,1780471467.266317844,True
1780471467276392165,1780471467.276392221,True
1780471467286247479,1780471467.286247492,True
1780471467296800911,1780471467.296800852,True
1780471467306967730,1780471467.306967735,True
1780471467316596375,1780471467.316596270,True
1780471467326227389,1780471467.326227427,True
1780471467336302299,1780471467.336302280,True
1780471467346661576,1780471467.346661568,True
1780471467356975539,1780471467.356975555,True
1780471467366531029,1780471467.366531134,True
1780471467377247861,1780471467.377247810,True
1780471467387104743,1780471467.387104750,True
1780471467396491680,1780471467.396491766,True
1780471467406136582,1780471467.406136513,True
1780471467416630427,1780471467.416630507,True
1780471467426536367,1780471467.426536322,True
1780471467436324414,1780471467.436324358,True
1780471467447513208,1780471467.447513103,True
1780471467456929202,1780471467.456929207,True
1780471467466430257,1780471467.466430187,True
1780471467476735195,1780471467.476735115,True
1780471467486439685,1780471467.486439705,True
1780471467497183399,1780471467.497183323,True
1780471467507225443,1780471467.507225513,True
1780471467516481972,1780471467.516481876,True
1780471467526422347,1780471467.526422262,True
1780471467536723957,1780471467.536723852,True
1780471467546573095,1780471467.546573162,True
1780471467556914579,1780471467.556914568,True
1780471467566615260,1780471467.566615343,True
1780471467576932807,1780471467.576932907,True
1780471467587193295,1780471467.587193251,True
1780471467597029216,1780471467.597029209,True
1780471467607076188,1780471467.607076168,True
1780471467616444820,1780471467.616444826,True
1780471467626372074,1780471467.626372099,True
1780471467636525580,1780471467.636525631,True
1780471467646592041,1780471467.646592140,True
1780471467656233392,1780471467.656233311,True
1780471467666552250,1780471467.666552305,True
1780471467676335113,1780471467.676335096,True
1780471467686348547,1780471467.686348438,True
1780471467696798325,1780471467.696798325,True
1780471467706394105,1780471467.706394196,True
1780471467716669922,1780471467.716670036,True
1780471467726599160,1780471467.726599216,True
1780471467736642324,1780471467.736642361,True
1780471467746312476,1780471467.746312380,True
1780471467756437084,1780471467.756437063,True
1780471467766433302,1780471467.766433239,True
1780471467776390381,1780471467.776390314,True
1780471467786631636,1780471467.786631584,True
1780471467796716690,1780471467.796716690,True
1780471467806406395,1780471467.806406498,True
1780471467816580862,1780471467.816580772,True
1780471467827234235,1780471467.827234268,True
1780471467836751259,1780471467.836751223,True
1780471467846299772,1780471467.846299887,True
1780471467856793649,1780471467.856793642,True
1780471467866583935,1780471467.866583824,True
1780471467876477555,1780471467.876477480,True
1780471467886764957,1780471467.886765003,True
1780471467896908510,1780471467.896908522,True
1780471467906584742,1780471467.906584740,True
1780471467916506236,1780471467.916506290,True
1780471467926583322,1780471467.926583290,True
1780471467937206293,1780471467.937206268,True
1780471467946502921,1780471467.946502924,True
1780471467956728143,1780471467.956728220,True
1780471467966638212,1780471467.966638327,True
1780471467976668799,1780471467.976668835,True
1780471467987362174,1780471467.987362146,True
1780471467996505098,1780471467.996505022,True
1780471468006625386,1780471468.006625414,True
1780471468017171489,1780471468.017171383,True
1780471468026941711,1780471468.026941776,True
1780471468037065999,1780471468.037065983,True
1780471468046650291,1780471468.046650410,True
1780471468057717254,1780471468.057717323,True
1780471468066518656,1780471468.066518545,True
1780471468076580445,1780471468.076580524,True
1780471468086626617,1780471468.086626530,True
1780471468096457578,1780471468.096457481,True
1780471468106990048,1780471468.106990099,True
1780471468117721858,1780471468.117721796,True
1780471468126316624,1780471468.126316547,True
1780471468137067762,1780471468.137067795,True
1780471468146887874,1780471468.146887779,True
1780471468156518088,1780471468.156517982,True
1780471468166477600,1780471468.166477680,True
1780471468176340627,1780471468.176340580,True
1780471468186358637,1780471468.186358690,True
1780471468196417194,1780471468.196417093,True
1780471468206428997,1780471468.206429005,True
1780471468216769297,1780471468.216769218,True
1780471468226767691,1780471468.226767778,True
1780471468236370095,1780471468.236370087,True
1780471468246240258,1780471468.246240139,True
1780471468256489578,1780471468.256489515,True
1780471468266325947,1780471468.266325951,True
1780471468276461596,1780471468.276461601,True
1780471468286331599,1780471468.286331654,True
1780471468296459471,1780471468.296459436,True
1780471468306281088,1780471468.306281090,True
1780471468316343965,1780471468.316344023,True
1780471468326344599,1780471468.326344490,True
1780471468336470712,1780471468.336470604,True
1780471468346700478,1780471468.346700430,True
1780471468356591122,1780471468.356591225,True
1780471468368722046,1780471468.368721962,True
1780471468376357625,1780471468.376357555,True
1780471468386287375,1780471468.386287451,True
1780471468396319499,1780471468.396319389,True
1780471468406660119,1780471468.406660080,True
1780471468416717524,1780471468.416717529,True
1780471468426605608,1780471468.426605701,True
1780471468436263311,1780471468.436263323,True
1780471468446239912,1780471468.446239948,True
1780471468456211904,1780471468.456211805,True
1780471468466702452,1780471468.466702461,True
1780471468476252470,1780471468.476252556,True
1780471468486605667,1780471468.486605644,True
1780471468496506167,1780471468.496506214,True
1780471468506579573,1780471468.506579638,True
1780471468516372452,1780471468.516372442,True
1780471468526330748,1780471468.526330709,True
1780471468536492446,1780471468.536492348,True
1780471468546417780,1780471468.546417713,True
1780471468556631161,1780471468.556631088,True
1780471468566919619,1780471468.566919565,True
1780471468576571754,1780471468.576571703,True
1780471468586417051,1780471468.586416960,True
1780471468596426902,1780471468.596426964,True
1780471468606312874,1780471468.606312990,True
1780471468616656662,1780471468.616656780,True
1780471468626249370,1780471468.626249313,True
1780471468636727021,1780471468.636727095,True
1780471468646601473,1780471468.646601439,True
1780471468656755139,1780471468.656755209,True
1780471468666377256,1780471468.666377306,True
1780471468676527562,1780471468.676527500,True
1780471468686673228,1780471468.686673164,True
1780471468696348020,1780471468.696347952,True
1780471468706493846,1780471468.706493855,True
1780471468716472367,1780471468.716472387,True
1780471468726496746,1780471468.726496696,True
1780471468736616362,1780471468.736616373,True
1780471468746777517,1780471468.746777534,True
1780471468756424724,1780471468.756424665,True
1780471468766752639,1780471468.766752720,True
1780471468776591600,1780471468.776591539,True
1780471468786551368,1780471468.786551476,True
1780471468796441756,1780471468.796441793,True
1780471468806249548,1780471468.806249619,True
1780471468816371820,1780471468.816371918,True
1780471468826252159,1780471468.826252222,True
1780471468836433347,1780471468.836433411,True
1780471468846291541,1780471468.846291542,True
1780471468856929361,1780471468.856929302,True
1780471468866285193,1780471468.866285086,True
1780471468876631605,1780471468.876631498,True
1780471468886212985,1780471468.886213064,True
1780471468896478209,1780471468.896478176,True
1780471468906507580,1780471468.906507492,True
1780471468916466324,1780471468.916466236,True
1780471468926462445,1780471468.926462412,True
1780471468936405732,1780471468.936405659,True
1780471468946992158,1780471468.946992159,True
1780471468956477724,1780471468.956477642,True
1780471468966509463,1780471468.966509581,True
1780471468976380682,1780471468.976380587,True
1780471468986660563,1780471468.986660480,True
1780471468996555400,1780471468.996555328,True
1780471469006216687,1780471469.006216764,True
1780471469016453526,1780471469.016453505,True
1780471469026397581,1780471469.026397467,True
1780471469036516269,1780471469.036516190,True
1780471469046431299,1780471469.046431303,True
1780471469056644968,1780471469.056644917,True
1780471469066516795,1780471469.066516876,True
1780471469076632411,1780471469.076632500,True
1780471469086445547,1780471469.086445570,True
1780471469096542571,1780471469.096542597,True
1780471469106740335,1780471469.106740236,True
1780471469116531550,1780471469.116531610,True
1780471469126434995,1780471469.126435041,True
1780471469136344616,1780471469.136344671,True
1780471469146393253,1780471469.146393299,True
1780471469156299705,1780471469.156299591,True
1780471469166616100,1780471469.166616201,True
1780471469176560347,1780471469.176560402,True
1780471469186387660,1780471469.186387777,True
1780471469196531086,1780471469.196531057,True
1780471469206631469,1780471469.206631422,True
1780471469216525378,1780471469.216525316,True
1780471469226641218,1780471469.226641178,True
1780471469236425360,1780471469.236425400,True
1780471469246544176,1780471469.246544123,True
1780471469256683474,1780471469.256683588,True
1780471469266356090,1780471469.266355991,True
1780471469276500668,1780471469.276500702,True
1780471469286439507,1780471469.286439419,True
1780471469296684218,1780471469.296684265,True
1780471469306418790,1780471469.306418896,True
1780471469316478403,1780471469.316478491,True
1780471469326284626,1780471469.326284647,True
1780471469336712675,1780471469.336712599,True
1780471469346447663,1780471469.346447706,True
1780471469356514701,1780471469.356514692,True
1780471469366662575,1780471469.366662502,True
1780471469376516289,1780471469.376516342,True
1780471469386385652,1780471469.386385679,True
1780471469396491603,1780471469.396491528,True
1780471469406724186,1780471469.406724215,True
1780471469416386882,1780471469.416386843,True
1780471469426520355,1780471469.426520348,True
1780471469436605634,1780471469.436605692,True
1780471469446516695,1780471469.446516752,True
1780471469456656024,1780471469.456655979,True
1780471469466391460,1780471469.466391563,True
1780471469476391518,1780471469.476391554,True
1780471469486480573,1780471469.486480474,True
1780471469496593501,1780471469.496593475,True
1780471469506337513,1780471469.506337404,True
1780471469516444201,1780471469.516444206,True
1780471469526691856,1780471469.526691914,True
1780471469536516417,1780471469.536516428,True
1780471469546380499,1780471469.546380520,True
1780471469556583384,1780471469.556583405,True
1780471469566937829,1780471469.566937923,True
1780471469576624686,1780471469.576624632,True
1780471469586497281,1780471469.586497307,True
1780471469596501980,1780471469.596502066,True
1780471469606445395,1780471469.606445312,True
1780471469616310597,1780471469.616310596,True
1780471469626468008,1780471469.626467943,True
1780471469636433408,1780471469.636433363,True
1780471469646580258,1780471469.646580219,True
1780471469656531801,1780471469.656531811,True
1780471469666353130,1780471469.666353226,True
1780471469676486027,1780471469.676486015,True
1780471469686694448,1780471469.686694384,True
1780471469696525185,1780471469.696525097,True
1780471469706524507,1780471469.706524611,True
1780471469716486579,1780471469.716486692,True
1780471469726643733,1780471469.726643801,True
1780471469736557515,1780471469.736557484,True
1780471469746608007,1780471469.746608019,True
1780471469756380053,1780471469.756380081,True
1780471469766707329,1780471469.766707420,True
1780471469776599541,1780471469.776599646,True
1780471469786768632,1780471469.786768675,True
1780471469796716975,1780471469.796716928,True
1780471469806769644,1780471469.806769609,True
1780471469816679681,1780471469.816679716,True
1780471469826330504,1780471469.826330423,True
1780471469836741464,1780471469.836741447,True
1780471469846580810,1780471469.846580744,True
1780471469856600261,1780471469.856600285,True
1780471469866567389,1780471469.866567373,True
1780471469876542358,1780471469.876542330,True
1780471469886488205,1780471469.886488199,True
1780471469896784246,1780471469.896784306,True
1780471469906623592,1780471469.906623602,True
1780471469916553758,1780471469.916553736,True
1780471469926433618,1780471469.926433563,True
1780471469936696602,1780471469.936696529,True
1780471469946473128,1780471469.946473122,True
1780471469956710382,1780471469.956710339,True
1780471469966481276,1780471469.966481209,True
1780471469976783526,1780471469.976783514,True
1780471469986582806,1780471469.986582756,True
1780471469996669972,1780471469.996670008,True
1780471470006618955,1780471470.006618977,True
1780471470016663976,1780471470.016664028,True
1780471470026899215,1780471470.026899099,True
1780471470036587576,1780471470.036587477,True
1780471470046730362,1780471470.046730280,True
1780471470056673809,1780471470.056673765,True
1780471470066503042,1780471470.066503048,True
1780471470076643075,1780471470.076642990,True
1780471470086465940,1780471470.086465836,True
1780471470096543538,1780471470.096543550,True
1780471470106474025,1780471470.106473923,True
1780471470116492100,1780471470.116492033,True
1780471470126799374,1780471470.126799345,True
1780471470136816297,1780471470.136816263,True
1780471470149752865,1780471470.149752855,True
1780471470156719256,1780471470.156719208,True
1780471470167371638,1780471470.167371750,True
1780471470176707404,1780471470.176707506,True
1780471470186514588,1780471470.186514616,True
1780471470196783172,1780471470.196783066,True
1780471470206412394,1780471470.206412315,True
1780471470216519466,1780471470.216519356,True
1780471470226633258,1780471470.226633310,True
1780471470236433914,1780471470.236433983,True
1780471470246626846,1780471470.246626854,True
1780471470256560725,1780471470.256560802,True
1780471470267596391,1780471470.267596483,True
1780471470276666383,1780471470.276666403,True
1780471470286640871,1780471470.286640882,True
1780471470296660675,1780471470.296660662,True
1780471470306570744,1780471470.306570768,True
1780471470316949958,1780471470.316949844,True
1780471470327119914,1780471470.327119827,True
1780471470336456864,1780471470.336456776,True
1780471470346605922,1780471470.346606016,True
1780471470356519160,1780471470.356519222,True
1780471470366495568,1780471470.366495609,True
1780471470376494858,1780471470.376494884,True
1780471470386458595,1780471470.386458635,True
1780471470396490782,1780471470.396490812,True
1780471470406500985,1780471470.406501055,True
1780471470416684765,1780471470.416684866,True
1780471470426591762,1780471470.426591873,True
1780471470436463877,1780471470.436463833,True
1780471470446426814,1780471470.446426868,True
1780471470456780779,1780471470.456780672,True
1780471470466469332,1780471470.466469288,True
1780471470476548050,1780471470.476547956,True
1780471470486531820,1780471470.486531734,True
1780471470496410015,1780471470.496410131,True
1780471470506430586,1780471470.506430626,True
1780471470516424788,1780471470.516424894,True
1780471470526446735,1780471470.526446819,True
1780471470536519757,1780471470.536519766,True
1780471470546639502,1780471470.546639442,True
1780471470556565060,1780471470.556565046,True
1780471470566560030,1780471470.566560030,True
1780471470576449970,1780471470.576449871,True
1780471470586451500,1780471470.586451530,True
1780471470596571789,1780471470.596571684,True
1780471470606709230,1780471470.606709242,True
1780471470616834895,1780471470.616834879,True
1780471470626497687,1780471470.626497746,True
1780471470636401132,1780471470.636401176,True
1780471470646583856,1780471470.646583796,True
1780471470656626636,1780471470.656626701,True
